transaction_id,customer_id,product_id,product_price,emi_duration_months,monthly_emi,interest_rate,customer_income,customer_credit_score,existing_emi,max_affordable_emi,affordability_ratio,affordability_score,risk_level,approved,transaction_date
T00662,C0481,RT0108,6890.0,6,1175.28,0.08,35618.79,655,5281.01,10010.92,0.1174,1.0,Low,True,2025-08-17
T00663,C0379,RT0246,31890.0,12,2833.39,0.12,33165.83,779,12345.14,9661.85,0.2933,1.0,Low,True,2025-08-22
T00664,C0077,RT0248,18990.0,24,893.93,0.12,41275.11,833,17993.56,9400.71,0.0951,1.0,Low,True,2025-03-19
T00665,C0093,RT0368,599.0,24,27.64,0.1,72480.98,686,26005.96,21677.2,0.0013,1.0,Low,True,2025-09-01
T00666,C0390,RT0203,24998.0,6,4350.5,0.15,23528.51,733,3268.57,6239.3,0.6973,1.1514,Low,True,2025-11-11
T00667,C0303,RT0439,1099.0,36,34.95,0.09,38287.43,764,6561.49,14762.41,0.0024,1.0,Low,True,2025-03-31
T00668,C0111,RT0394,199.0,9,23.04,0.1,8740.55,600,4527.81,1646.16,0.014,1.0,Low,False,2026-02-05
T00669,C0450,RT0212,55490.0,3,18867.83,0.12,30137.63,691,4823.01,10254.03,1.84,0.5435,Medium,False,2025-06-19
T00670,C0034,RT0301,34798.0,36,1258.03,0.18,25461.84,683,4023.59,6873.63,0.183,1.0,Low,True,2025-05-09
T00671,C0438,RT0301,34798.0,9,4162.18,0.18,33876.43,664,4729.67,9476.45,0.4392,1.0,Low,True,2025-05-21
T00672,C0224,RT0249,41490.0,36,1378.06,0.12,39282.22,701,5617.31,11764.81,0.1171,1.0,Low,True,2025-07-03
T00673,C0468,RT0393,1219.0,6,209.13,0.1,30658.27,758,9263.01,9550.3,0.0219,1.0,Low,True,2025-12-21
T00674,C0107,RT0300,1079.0,24,53.87,0.18,86143.65,703,28658.96,20207.97,0.0027,1.0,Low,True,2025-09-03
T00675,C0102,RT0075,16990.0,6,2914.83,0.1,35857.41,734,4791.83,10205.01,0.2856,1.0,Low,True,2025-09-17
T00676,C0345,RT0320,1609.0,3,552.5,0.18,16506.37,694,5416.7,5001.74,0.1105,1.0,Low,True,2025-05-14
T00677,C0441,RT0022,1599.0,6,275.9,0.12,60051.77,626,20668.47,14130.07,0.0195,1.0,Low,True,2025-05-30
T00678,C0120,RT0260,299.0,9,35.76,0.18,37405.43,663,15725.36,8817.73,0.0041,1.0,Low,True,2025-07-21
T00679,C0390,RT0185,229900.0,12,20750.39,0.15,23528.51,733,3268.57,6239.3,3.3258,0.3007,High,True,2025-06-11
T00680,C0119,RT0266,659.0,24,32.9,0.18,36599.49,675,4532.47,13905.62,0.0024,1.0,Low,True,2025-07-05
T00681,C0398,RT0106,8998.0,6,1534.85,0.08,15757.41,742,2963.44,4947.93,0.3102,1.0,Low,True,2026-02-11
T00682,C0239,RT0382,1399.0,18,84.02,0.1,51503.97,739,14190.95,12367.58,0.0068,1.0,Low,True,2025-12-14
T00683,C0367,RT0211,34999.0,6,6039.02,0.12,42962.05,634,6945.49,12527.04,0.4821,1.0,Low,True,2025-06-27
T00684,C0004,RT0389,199.0,18,11.95,0.1,28065.1,676,2579.95,7820.83,0.0015,1.0,Low,True,2025-12-22
T00685,C0037,RT0029,699.0,18,42.63,0.12,44643.58,634,15423.54,12893.3,0.0033,1.0,Low,True,2025-06-07
T00686,C0040,RT0322,899.0,18,57.36,0.18,37965.63,701,13680.8,10342.42,0.0055,1.0,Low,True,2026-01-15
T00687,C0486,RT0402,1299.0,36,41.31,0.09,50541.56,762,10070.25,13443.44,0.0031,1.0,Low,True,2025-04-03
T00688,C0214,RT0304,799.0,36,28.89,0.18,43589.11,790,2479.94,19651.95,0.0015,1.0,Low,True,2025-11-19
T00689,C0013,RT0223,42800.0,12,3802.73,0.12,37425.78,684,10377.3,11750.59,0.3236,1.0,Low,False,2026-01-05
T00690,C0424,RT0055,31390.0,9,3634.71,0.1,24762.73,524,10031.0,4580.42,0.7935,1.1032,Low,True,2026-01-19
T00691,C0156,RT0033,1199.0,24,56.44,0.12,39931.63,848,5195.02,13087.59,0.0043,1.0,Low,True,2025-06-24
T00692,C0404,RT0327,3699.0,6,634.61,0.1,38119.65,673,10304.54,11878.85,0.0534,1.0,Low,True,2025-03-22
T00693,C0422,RT0267,299.0,3,102.67,0.18,84303.13,835,15442.29,29766.37,0.0034,1.0,Low,True,2025-10-06
T00694,C0197,RT0251,699.0,9,83.61,0.18,102440.9,497,20396.2,34797.79,0.0024,1.0,Low,True,2025-04-20
T00695,C0295,RT0310,2249.0,3,772.27,0.18,29374.49,656,14885.96,4710.18,0.164,1.0,Low,True,2025-03-29
T00696,C0018,RT0241,1799.0,24,84.69,0.12,66738.37,642,32340.73,15218.75,0.0056,1.0,Low,True,2026-03-08
T00697,C0261,RT0186,93499.0,3,31948.72,0.15,42783.62,618,13223.9,12959.42,2.4653,0.4056,Medium,True,2025-10-09
T00698,C0455,RT0256,284.0,12,26.04,0.18,41955.47,811,18396.1,8728.65,0.003,1.0,Low,True,2025-12-13
T00699,C0093,RT0261,269.0,18,17.16,0.18,72480.98,686,26005.96,21677.2,0.0008,1.0,Low,True,2025-07-10
T00700,C0200,RT0271,469.0,9,56.1,0.18,61264.04,850,24470.39,17127.58,0.0033,1.0,Low,True,2025-12-23
T00701,C0206,RT0175,13999.0,6,2436.3,0.15,37845.08,684,17674.35,10000.57,0.2436,1.0,Low,True,2025-09-30
T00702,C0259,RT0057,24990.0,36,806.36,0.1,19479.96,643,1845.58,6155.64,0.131,1.0,Low,True,2025-05-16
T00703,C0244,RT0007,1449.0,6,250.02,0.12,37749.85,625,3841.56,11993.59,0.0208,1.0,Low,True,2025-06-02
T00704,C0457,RT0429,549.0,12,48.01,0.09,46959.05,693,15090.46,10681.65,0.0045,1.0,Low,True,2026-01-12
T00705,C0247,RT0406,1499.0,18,89.34,0.09,47845.78,731,6456.3,17242.24,0.0052,1.0,Low,True,2025-06-24
T00706,C0281,RT0154,2149.0,3,725.91,0.08,20633.94,750,2782.59,8380.8,0.0866,1.0,Low,True,2025-09-24
T00707,C0423,RT0187,7799.0,36,270.35,0.15,36357.07,482,9401.82,12746.42,0.0212,1.0,Low,True,2025-05-31
T00708,C0338,RT0056,23940.0,6,4107.18,0.1,26341.55,720,10009.67,7151.11,0.5743,1.2128,Low,True,2025-05-12
T00709,C0315,RT0242,15990.0,6,2759.05,0.12,48619.12,673,16817.86,10692.75,0.258,1.0,Low,True,2025-11-26
T00710,C0403,RT0412,999.0,12,87.36,0.09,77965.03,715,37622.67,15922.61,0.0055,1.0,Low,True,2025-11-30
T00711,C0122,RT0366,299.0,24,13.8,0.1,13959.96,821,7013.42,3030.25,0.0046,1.0,Low,True,2026-01-12
T00712,C0111,RT0212,55490.0,12,4930.22,0.12,8740.55,600,4527.81,1646.16,2.995,0.3339,High,True,2025-11-20
T00713,C0395,RT0051,27990.0,9,3241.02,0.1,30249.87,588,12546.85,5332.31,0.6078,1.1961,Low,True,2025-05-25
T00714,C0354,RT0056,23940.0,12,2104.71,0.1,54747.31,597,38059.31,7244.04,0.2905,1.0,Low,True,2025-10-07
T00715,C0133,RT0050,33990.0,9,3935.77,0.1,46816.72,699,8190.04,17903.08,0.2198,1.0,Low,True,2025-11-28
T00716,C0430,RT0081,24990.0,6,4287.32,0.1,33528.71,767,9423.56,8473.6,0.506,1.247,Low,True,2025-06-18
T00717,C0150,RT0315,899.0,6,157.8,0.18,14050.48,844,3440.26,4162.51,0.0379,1.0,Low,True,2025-06-15
T00718,C0171,RT0342,14998.0,3,5082.89,0.1,21954.53,805,5565.63,6015.41,0.845,1.0775,Low,True,2025-04-02
T00719,C0498,RT0137,3119.0,18,184.46,0.08,31020.34,746,8243.99,11103.39,0.0166,1.0,Low,True,2025-11-20
T00720,C0023,RT0054,30990.0,36,999.96,0.1,62412.8,589,7445.47,22111.62,0.0452,1.0,Low,True,2025-05-30
T00721,C0498,RT0289,1429.0,3,490.69,0.18,31020.34,746,8243.99,11103.39,0.0442,1.0,Low,True,2026-03-11
T00722,C0391,RT0074,25690.0,9,2974.7,0.1,29989.16,668,2719.26,13532.73,0.2198,1.0,Low,True,2026-01-17
T00723,C0130,RT0416,1999.0,24,91.32,0.09,22983.24,826,3419.81,6787.11,0.0135,1.0,Low,True,2025-05-20
T00724,C0355,RT0372,279.0,36,9.0,0.1,30313.39,619,5491.44,9012.17,0.001,1.0,Low,True,2025-08-12
T00725,C0292,RT0437,1489.0,18,88.74,0.09,54971.21,647,22220.62,10837.12,0.0082,1.0,Low,True,2026-02-16
T00726,C0200,RT0428,775.0,9,89.37,0.09,61264.04,850,24470.39,17127.58,0.0052,1.0,Low,True,2025-09-24
T00727,C0386,RT0023,2799.0,3,951.72,0.12,24466.9,601,876.57,7361.25,0.1293,1.0,Low,True,2025-07-05
T00728,C0312,RT0197,7999.0,24,387.84,0.15,72056.43,817,17467.56,25378.06,0.0153,1.0,Low,True,2025-09-17
T00729,C0091,RT0183,93499.0,36,3241.17,0.15,35718.95,658,28930.3,3156.29,1.0269,0.9738,Low,True,2025-05-08
T00730,C0103,RT0065,34790.0,36,1122.58,0.1,32516.99,716,1336.9,11829.25,0.0949,1.0,Low,True,2025-10-17
T00731,C0366,RT0051,27990.0,3,9485.93,0.1,65596.84,581,22149.53,19291.97,0.4917,1.0,Low,True,2025-06-13
T00732,C0315,RT0240,49990.0,3,16997.71,0.12,48619.12,673,16817.86,10692.75,1.5896,0.6291,Medium,True,2025-12-27
T00733,C0036,RT0047,28490.0,9,3298.91,0.1,61859.04,750,22031.91,15465.12,0.2133,1.0,Low,True,2025-09-25
T00734,C0045,RT0145,1999.0,6,340.98,0.08,38566.83,756,6220.37,13069.96,0.0261,1.0,Low,True,2025-03-22
T00735,C0274,RT0188,7789.0,3,2661.51,0.15,31378.25,748,4345.37,12347.2,0.2156,1.0,Low,True,2025-10-27
T00736,C0093,RT0379,314.0,12,27.61,0.1,72480.98,686,26005.96,21677.2,0.0013,1.0,Low,True,2025-12-22
T00737,C0380,RT0106,8998.0,9,1033.4,0.08,30002.44,633,1061.81,11201.54,0.0923,1.0,Low,True,2025-11-10
T00738,C0415,RT0290,899.0,18,57.36,0.18,40031.47,767,9304.12,10458.33,0.0055,1.0,Low,True,2025-11-23
T00739,C0373,RT0280,249.0,12,22.83,0.18,30332.66,729,9819.84,9238.26,0.0025,1.0,Low,True,2025-09-07
T00740,C0308,RT0326,2899.0,18,174.11,0.1,42960.47,697,6866.05,14886.7,0.0117,1.0,Low,True,2025-07-31
T00741,C0383,RT0168,20498.0,12,1850.11,0.15,67942.79,644,1729.21,19995.32,0.0925,1.0,Low,True,2025-09-07
T00742,C0408,RT0149,36857.53,18,2179.77,0.08,27974.44,689,8415.92,7224.93,0.3017,1.0,Low,True,2025-07-28
T00743,C0009,RT0250,85990.0,6,14837.43,0.12,35670.77,490,20394.39,7355.78,2.0171,0.4958,Medium,True,2025-09-23
T00744,C0499,RT0405,1599.0,6,273.54,0.09,72182.81,739,24345.36,20572.54,0.0133,1.0,Low,True,2025-12-28
T00745,C0205,RT0364,799.0,24,36.87,0.1,14089.61,700,2257.89,4502.85,0.0082,1.0,Low,True,2026-02-27
T00746,C0296,RT0029,699.0,12,62.11,0.12,52650.43,648,12128.6,14056.42,0.0044,1.0,Low,True,2026-01-24
T00747,C0110,RT0062,40490.0,36,1306.5,0.1,42697.69,567,8402.72,14355.53,0.091,1.0,Low,True,2025-10-10
T00748,C0364,RT0249,41490.0,12,3686.34,0.12,29162.15,614,12566.91,5249.32,0.7023,1.1489,Low,True,2025-12-11
T00749,C0300,RT0243,39956.0,3,13585.92,0.12,54850.93,769,21640.83,15838.48,0.8578,1.0711,Low,True,2025-07-31
T00750,C0085,RT0009,499.0,18,30.43,0.12,37840.76,658,14315.26,10672.45,0.0029,1.0,Low,True,2025-07-22
T00751,C0346,RT0156,10694.0,18,632.45,0.08,39587.75,667,11248.32,9206.61,0.0687,1.0,Low,True,2025-09-25
T00752,C0015,RT0233,11990.0,6,2068.85,0.12,16725.14,615,4638.02,4450.64,0.4648,1.0,Low,True,2025-05-04
T00753,C0051,RT0209,28990.0,3,9857.24,0.12,34332.1,749,15208.87,8101.57,1.2167,0.8219,Low,True,2025-05-15
T00754,C0281,RT0419,1999.0,36,63.57,0.09,20633.94,750,2782.59,8380.8,0.0076,1.0,Low,True,2025-03-18
T00755,C0082,RT0032,1499.0,6,258.65,0.12,38553.53,567,11881.21,12885.33,0.0201,1.0,Low,True,2025-10-01
T00756,C0444,RT0007,1449.0,12,128.74,0.12,26863.33,751,8625.34,7577.35,0.017,1.0,Low,True,2025-05-11
T00757,C0297,RT0374,1699.0,24,78.4,0.1,69420.39,715,38729.5,14413.11,0.0054,1.0,Low,True,2025-06-14
T00758,C0122,RT0364,799.0,18,47.99,0.1,13959.96,821,7013.42,3030.25,0.0158,1.0,Low,True,2025-10-30
T00759,C0360,RT0353,2099.0,9,243.05,0.1,15271.26,635,4129.11,3924.63,0.0619,1.0,Low,True,2025-03-26
T00760,C0014,RT0367,199.0,12,17.5,0.1,36181.74,587,6709.79,10732.39,0.0016,1.0,Low,True,2025-11-20
T00761,C0007,RT0186,93499.0,12,8439.06,0.15,25888.11,782,11107.36,6985.69,1.208,0.8278,Low,True,2025-05-22
T00762,C0352,RT0006,499.0,6,86.1,0.12,32693.01,850,15473.11,5379.64,0.016,1.0,Low,True,2025-05-20
T00763,C0146,RT0233,11990.0,18,731.17,0.12,75192.69,759,29670.36,15701.71,0.0466,1.0,Low,False,2025-04-27
T00764,C0499,RT0434,999.0,9,115.2,0.09,72182.81,739,24345.36,20572.54,0.0056,1.0,Low,True,2025-05-13
T00765,C0045,RT0420,3499.0,6,598.57,0.09,38566.83,756,6220.37,13069.96,0.0458,1.0,Low,True,2026-03-06
T00766,C0271,RT0090,11489.0,12,999.41,0.08,20175.06,747,5165.22,6949.38,0.1438,1.0,Low,True,2026-01-13
T00767,C0204,RT0189,9599.0,36,332.75,0.15,26986.17,629,8410.55,6868.6,0.0484,1.0,Low,True,2025-10-17
T00768,C0009,RT0102,3514.0,6,599.41,0.08,35670.77,490,20394.39,7355.78,0.0815,1.0,Low,True,2026-02-16
T00769,C0147,RT0279,1229.0,24,61.36,0.18,23870.42,711,5223.8,8002.42,0.0077,1.0,Low,True,2025-04-13
T00770,C0082,RT0037,4999.0,12,444.16,0.12,38553.53,567,11881.21,12885.33,0.0345,1.0,Low,True,2025-08-06
T00771,C0449,RT0217,399990.0,6,69017.62,0.12,58185.66,805,24264.29,13155.59,5.2463,0.1906,High,False,2025-05-08
T00772,C0236,RT0275,449.0,18,28.65,0.18,54267.59,771,6342.01,21365.04,0.0013,1.0,Low,True,2025-11-07
T00773,C0257,RT0436,1349.0,18,80.4,0.09,32373.65,714,20130.65,5775.67,0.0139,1.0,Low,True,2025-11-19
T00774,C0471,RT0157,2399.0,9,275.52,0.08,46380.17,782,7238.28,16334.71,0.0169,1.0,Low,True,2025-06-23
T00775,C0186,RT0089,5398.0,6,920.78,0.08,26200.97,771,4793.54,9007.37,0.1022,1.0,Low,True,2025-05-27
T00776,C0203,RT0115,6489.0,6,1106.87,0.08,58487.16,758,17595.76,17653.15,0.0627,1.0,Low,True,2025-10-01
T00777,C0238,RT0106,8998.0,6,1534.85,0.08,37948.47,694,3298.18,14181.88,0.1082,1.0,Low,True,2025-05-12
T00778,C0269,RT0276,649.0,24,32.4,0.18,89738.32,632,20620.74,33284.79,0.001,1.0,Low,True,2025-08-04
T00779,C0153,RT0258,449.0,36,16.23,0.18,29738.03,654,11379.34,5745.73,0.0028,1.0,Low,False,2025-07-18
T00780,C0345,RT0052,26990.0,24,1245.45,0.1,16506.37,694,5416.7,5001.74,0.249,1.0,Low,False,2026-03-03
T00781,C0285,RT0271,469.0,18,29.92,0.18,30338.87,714,23840.21,2056.53,0.0146,1.0,Low,True,2025-07-20
T00782,C0212,RT0381,569.0,3,192.84,0.1,61650.85,748,15203.46,17369.59,0.0111,1.0,Low,True,2025-04-21
T00783,C0181,RT0388,199.0,24,9.18,0.1,46891.95,689,13671.27,11543.74,0.0008,1.0,Low,True,2026-01-22
T00784,C0090,RT0295,779.0,9,93.18,0.18,25544.82,668,7037.36,5874.22,0.0159,1.0,Low,True,2025-07-08
T00785,C0028,RT0255,298.0,12,27.32,0.18,16218.15,782,1490.16,4460.79,0.0061,1.0,Low,True,2025-12-27
T00786,C0438,RT0391,999.0,12,87.83,0.1,33876.43,664,4729.67,9476.45,0.0093,1.0,Low,True,2025-06-11
T00787,C0199,RT0149,36857.53,3,12450.02,0.08,49552.4,730,11752.21,13500.59,0.9222,1.0389,Low,True,2025-08-06
T00788,C0120,RT0214,52742.0,6,9100.55,0.12,37405.43,663,15725.36,8817.73,1.0321,0.9689,Low,True,2025-09-02
T00789,C0169,RT0426,549.0,9,63.31,0.09,36757.95,693,8588.83,13419.36,0.0047,1.0,Low,True,2025-03-22
T00790,C0488,RT0433,1380.0,12,120.68,0.09,66459.03,672,14206.12,23973.17,0.005,1.0,Low,True,2025-04-15
T00791,C0025,RT0092,11989.0,24,542.23,0.08,51181.33,662,14444.05,15597.84,0.0348,1.0,Low,True,2025-11-26
T00792,C0405,RT0134,199.0,18,11.77,0.08,23929.3,549,5933.76,7987.3,0.0015,1.0,Low,True,2025-12-22
T00793,C0491,RT0340,1299.0,36,41.92,0.1,50320.37,724,9147.75,18302.74,0.0023,1.0,Low,True,2026-03-11
T00794,C0103,RT0418,2199.0,18,131.06,0.09,32516.99,716,1336.9,11829.25,0.0111,1.0,Low,True,2025-08-23
T00795,C0046,RT0105,4699.0,9,539.67,0.08,31196.71,840,5034.46,11799.89,0.0457,1.0,Low,True,2025-06-25
T00796,C0053,RT0163,229900.0,36,7969.56,0.15,26283.94,834,13274.96,5429.54,1.4678,0.6813,Medium,True,2025-04-07
T00797,C0268,RT0374,1699.0,9,196.73,0.1,37370.81,737,9894.71,13128.78,0.015,1.0,Low,True,2025-05-14
T00798,C0375,RT0116,5499.0,9,631.55,0.08,20748.45,714,9111.96,4563.6,0.1384,1.0,Low,True,2025-10-27
T00799,C0009,RT0220,22995.0,9,2684.44,0.12,35670.77,490,20394.39,7355.78,0.3649,1.0,Low,True,2025-07-22
T00800,C0342,RT0009,499.0,9,58.25,0.12,36716.15,591,2980.32,15611.07,0.0037,1.0,Low,False,2025-06-02
T00801,C0147,RT0166,7789.0,12,703.02,0.15,23870.42,711,5223.8,8002.42,0.0879,1.0,Low,True,2025-11-26
T00802,C0278,RT0166,7789.0,9,920.43,0.15,65222.53,807,12547.62,17691.99,0.052,1.0,Low,True,2025-07-21
T00803,C0376,RT0106,8998.0,18,532.14,0.08,89614.04,784,38777.3,19397.05,0.0274,1.0,Low,True,2025-05-22
T00804,C0088,RT0416,1999.0,36,63.57,0.09,26057.26,850,5524.09,9361.42,0.0068,1.0,Low,True,2025-04-25
T00805,C0318,RT0395,365.0,9,42.26,0.1,30351.98,685,8379.21,8339.48,0.0051,1.0,Low,True,2025-03-19
T00806,C0421,RT0386,1159.0,12,101.89,0.1,24620.0,674,2506.14,6887.99,0.0148,1.0,Low,True,2026-02-24
T00807,C0017,RT0418,2199.0,18,131.06,0.09,19565.53,741,4956.04,4855.11,0.027,1.0,Low,False,2025-11-04
T00808,C0262,RT0187,7799.0,12,703.92,0.15,24471.81,584,5458.82,7507.3,0.0938,1.0,Low,True,2025-06-09
T00809,C0126,RT0018,799.0,3,271.68,0.12,66989.57,577,20941.87,15070.86,0.018,1.0,Low,True,2025-07-30
T00810,C0414,RT0366,299.0,6,51.3,0.1,22692.05,809,1208.44,6986.97,0.0073,1.0,Low,True,2025-10-04
T00811,C0337,RT0126,1649.0,36,51.67,0.08,103055.56,671,15648.66,27726.03,0.0019,1.0,Low,True,2025-08-11
T00812,C0193,RT0245,76990.0,18,4695.01,0.12,35839.18,635,11729.92,9085.37,0.5168,1.2416,Low,True,2025-07-01
T00813,C0291,RT0090,11489.0,3,3880.84,0.08,40016.77,743,10940.95,9606.93,0.404,1.0,Low,True,2026-02-05
T00814,C0188,RT0114,4849.0,18,286.77,0.08,33384.46,718,12606.98,9983.38,0.0287,1.0,Low,True,2026-02-28
T00815,C0356,RT0047,28490.0,18,1711.03,0.1,46803.37,657,8955.25,11905.01,0.1437,1.0,Low,False,2026-02-01
T00816,C0240,RT0256,284.0,6,49.85,0.18,31573.18,749,17110.36,6959.76,0.0072,1.0,Low,False,2025-04-24
T00817,C0295,RT0049,23990.0,18,1440.77,0.1,29374.49,656,14885.96,4710.18,0.3059,1.0,Low,True,2025-03-28
T00818,C0131,RT0383,1249.0,9,144.62,0.1,49245.29,762,9041.56,18134.06,0.008,1.0,Low,True,2025-09-29
T00819,C0320,RT0261,269.0,18,17.16,0.18,49902.72,541,27954.18,8316.62,0.0021,1.0,Low,True,2025-05-15
T00820,C0002,RT0193,29999.0,36,1039.93,0.15,60189.77,662,33121.41,11432.88,0.091,1.0,Low,True,2025-07-10
T00821,C0244,RT0120,3577.0,6,610.15,0.08,37749.85,625,3841.56,11993.59,0.0509,1.0,Low,True,2025-06-02
T00822,C0455,RT0400,3699.0,9,426.57,0.09,41955.47,811,18396.1,8728.65,0.0489,1.0,Low,True,2025-04-05
T00823,C0341,RT0057,24990.0,18,1500.83,0.1,44988.33,652,16800.35,14081.3,0.1066,1.0,Low,True,2025-12-16
T00824,C0228,RT0018,799.0,18,48.72,0.12,48721.02,758,17928.19,9459.67,0.0052,1.0,Low,True,2025-12-08
T00825,C0461,RT0217,399990.0,36,13285.39,0.12,35074.65,671,3137.83,15481.25,0.8582,1.0709,Low,True,2025-08-28
T00826,C0470,RT0439,1099.0,6,188.0,0.09,86244.6,606,49464.94,16448.12,0.0114,1.0,Low,True,2025-03-25
T00827,C0326,RT0152,1967.0,36,61.64,0.08,50600.86,746,7532.33,18747.59,0.0033,1.0,Low,True,2026-02-25
T00828,C0166,RT0291,3561.0,3,1222.79,0.18,38081.99,693,3242.06,16180.38,0.0756,1.0,Low,True,2025-10-31
T00829,C0019,RT0208,60490.0,36,2009.13,0.12,58787.71,765,41535.41,8533.02,0.2355,1.0,Low,True,2025-03-29
T00830,C0272,RT0063,30990.0,12,2724.51,0.1,49460.88,656,14785.65,10636.12,0.2562,1.0,Low,True,2025-05-18
T00831,C0344,RT0114,4849.0,9,556.9,0.08,30309.17,795,6437.19,9741.1,0.0572,1.0,Low,True,2025-05-15
T00832,C0178,RT0141,339.0,36,10.62,0.08,29934.34,675,17880.42,5407.85,0.002,1.0,Low,True,2026-03-07
T00833,C0415,RT0435,540.0,18,32.18,0.09,40031.47,767,9304.12,10458.33,0.0031,1.0,Low,True,2026-01-03
T00834,C0245,RT0128,6799.0,24,307.5,0.08,25314.46,656,3375.14,6648.1,0.0463,1.0,Low,True,2025-12-14
T00835,C0188,RT0172,12998.0,18,810.88,0.15,33384.46,718,12606.98,9983.38,0.0812,1.0,Low,True,2025-11-14
T00836,C0119,RT0053,33990.0,6,5831.37,0.1,36599.49,675,4532.47,13905.62,0.4194,1.0,Low,True,2025-07-05
T00837,C0499,RT0202,8249.0,18,514.61,0.15,72182.81,739,24345.36,20572.54,0.025,1.0,Low,True,2025-07-16
T00838,C0395,RT0076,11990.0,12,1054.11,0.1,30249.87,588,12546.85,5332.31,0.1977,1.0,Low,True,2025-07-18
T00839,C0312,RT0079,5044.05,24,232.76,0.1,72056.43,817,17467.56,25378.06,0.0092,1.0,Low,True,2025-07-05
T00840,C0364,RT0312,1289.0,3,442.62,0.18,29162.15,614,12566.91,5249.32,0.0843,1.0,Low,True,2025-10-22
T00841,C0072,RT0045,26490.0,24,1222.38,0.1,24677.98,739,1906.61,10120.81,0.1208,1.0,Low,True,2025-10-11
T00842,C0278,RT0198,18669.0,6,3249.04,0.15,65222.53,807,12547.62,17691.99,0.1836,1.0,Low,True,2026-02-27
T00843,C0143,RT0247,15990.0,24,752.7,0.12,79281.14,707,27494.03,15661.55,0.0481,1.0,Low,True,2026-01-16
T00844,C0183,RT0128,6799.0,36,213.06,0.08,26745.34,665,4812.3,9259.16,0.023,1.0,Low,True,2026-03-11
T00845,C0262,RT0303,749.0,3,257.19,0.18,24471.81,584,5458.82,7507.3,0.0343,1.0,Low,True,2025-12-10
T00846,C0497,RT0205,93499.0,36,3241.17,0.15,18485.13,712,3298.03,5074.96,0.6387,1.1807,Low,True,2025-04-08
T00847,C0381,RT0011,649.0,12,57.66,0.12,30173.18,642,9883.95,7833.82,0.0074,1.0,Low,True,2025-03-15
T00848,C0116,RT0096,3999.0,18,236.5,0.08,35758.96,777,7823.03,12062.1,0.0196,1.0,Low,True,2026-01-12
T00849,C0281,RT0401,1360.0,6,232.65,0.09,20633.94,750,2782.59,8380.8,0.0278,1.0,Low,True,2025-08-23
T00850,C0195,RT0366,299.0,3,101.33,0.1,34418.48,574,3608.02,13938.05,0.0073,1.0,Low,True,2025-10-03
T00851,C0437,RT0345,2999.0,18,180.11,0.1,22397.53,611,5478.01,5292.75,0.034,1.0,Low,False,2025-08-25
T00852,C0318,RT0425,619.0,24,28.28,0.09,30351.98,685,8379.21,8339.48,0.0034,1.0,Low,True,2025-08-29
T00853,C0173,RT0033,1199.0,12,106.53,0.12,44438.66,627,9547.89,11687.58,0.0091,1.0,Low,True,2025-06-25
T00854,C0369,RT0109,12989.0,24,587.46,0.08,22183.37,795,8815.16,5153.36,0.114,1.0,Low,True,2025-09-21
T00855,C0497,RT0124,12999.0,6,2217.33,0.08,18485.13,712,3298.03,5074.96,0.4369,1.0,Low,True,2026-01-30
T00856,C0321,RT0036,8259.0,6,1425.08,0.12,30109.29,757,7597.22,8592.66,0.1658,1.0,Low,True,2025-07-08
T00857,C0443,RT0293,6722.0,3,2308.22,0.18,30987.05,693,13044.41,7047.82,0.3275,1.0,Low,True,2026-03-10
T00858,C0046,RT0018,799.0,36,26.54,0.12,31196.71,840,5034.46,11799.89,0.0022,1.0,Low,True,2025-03-29
T00859,C0261,RT0360,3501.0,12,307.79,0.1,42783.62,618,13223.9,12959.42,0.0238,1.0,Low,True,2025-05-25
T00860,C0119,RT0381,569.0,18,34.17,0.1,36599.49,675,4532.47,13905.62,0.0025,1.0,Low,True,2025-04-07
T00861,C0142,RT0001,3799.0,12,337.54,0.12,34746.31,812,11068.17,9558.43,0.0353,1.0,Low,True,2025-08-01
T00862,C0436,RT0141,339.0,18,20.05,0.08,16535.67,692,855.03,5993.5,0.0033,1.0,Low,False,2025-11-01
T00863,C0492,RT0280,249.0,36,9.0,0.18,35796.26,754,6076.41,14795.28,0.0006,1.0,Low,True,2026-03-07
T00864,C0478,RT0167,9499.0,12,857.36,0.15,56884.14,646,16285.38,19320.08,0.0444,1.0,Low,True,2025-05-17
T00865,C0115,RT0016,1899.0,9,221.69,0.12,43184.82,751,16250.74,9034.5,0.0245,1.0,Low,False,2025-11-15
T00866,C0098,RT0093,5399.0,6,920.95,0.08,59495.41,692,39508.07,9929.62,0.0927,1.0,Low,True,2026-01-19
T00867,C0346,RT0145,1999.0,6,340.98,0.08,39587.75,667,11248.32,9206.61,0.037,1.0,Low,True,2025-06-04
T00868,C0295,RT0154,2149.0,6,366.57,0.08,29374.49,656,14885.96,4710.18,0.0778,1.0,Low,True,2025-11-24
T00869,C0337,RT0413,3499.0,24,159.85,0.09,103055.56,671,15648.66,27726.03,0.0058,1.0,Low,True,2025-10-21
T00870,C0495,RT0304,799.0,3,274.36,0.18,27868.9,681,6361.54,6722.8,0.0408,1.0,Low,True,2025-08-06
T00871,C0447,RT0199,21999.0,36,762.6,0.15,39659.86,650,14567.7,11092.5,0.0687,1.0,Low,True,2026-01-26
